GAME_ID,GAME_DATE,ML_HOME,ML_AWAY,P_HOME,P_AWAY
1703462400000000001,2023-12-25,643,-643,0.135,0.865
1703462400000000023,2023-12-25,-390,390,0.796,0.204
1703548800000000007,2023-12-26,-256,256,0.71,0.29
1703548800000000011,2023-12-26,659,-659,0.137,0.863
1703548800000000025,2023-12-26,-619,619,0.865,0.135
1703548800000000018,2023-12-26,260,-260,0.285,0.715
1703548800000000003,2023-12-26,646,-646,0.135,0.865
1703548800000000021,2023-12-26,-503,503,0.828,0.172
1703548800000000009,2023-12-26,626,-626,0.135,0.865
1703548800000000022,2023-12-26,-641,641,0.865,0.135
1703548800000000028,2023-12-26,-301,301,0.751,0.249
1703635200000000016,2023-12-27,671,-671,0.135,0.865
1703635200000000021,2023-12-27,-378,378,0.783,0.217
1703635200000000018,2023-12-27,300,-300,0.255,0.745
1703635200000000029,2023-12-27,206,-206,0.329,0.671
1703635200000000028,2023-12-27,-388,388,0.797,0.203
1703635200000000027,2023-12-27,612,-612,0.135,0.865
1703721600000000019,2023-12-28,-627,627,0.865,0.135
1703721600000000011,2023-12-28,137,-137,0.424,0.576
1703721600000000008,2023-12-28,-613,613,0.865,0.135
1703721600000000007,2023-12-28,-137,137,0.59,0.41
1703721600000000013,2023-12-28,128,-128,0.443,0.557
1703721600000000023,2023-12-28,-622,622,0.865,0.135
1703721600000000022,2023-12-28,-147,147,0.597,0.403
1703721600000000001,2023-12-28,-638,638,0.865,0.135
1703808000000000018,2023-12-29,104,-104,0.498,0.502
1703808000000000021,2023-12-29,625,-625,0.135,0.865
1703808000000000019,2023-12-29,-631,631,0.865,0.135
1703808000000000016,2023-12-29,-105,105,0.523,0.477
1703808000000000012,2023-12-29,-614,614,0.865,0.135
1703808000000000025,2023-12-29,-650,650,0.865,0.135
1703808000000000011,2023-12-29,-236,236,0.711,0.289
1703808000000000017,2023-12-29,627,-627,0.135,0.865
1703808000000000023,2023-12-29,258,-258,0.271,0.729
1703808000000000015,2023-12-29,658,-658,0.135,0.865
1703894400000000003,2023-12-30,184,-184,0.342,0.658
1703894400000000026,2023-12-30,-150,150,0.604,0.396
1703894400000000010,2023-12-30,-219,219,0.691,0.309
1703894400000000022,2023-12-30,-226,226,0.698,0.302
1703894400000000008,2023-12-30,-641,641,0.865,0.135
1703894400000000013,2023-12-30,-213,213,0.682,0.318
1703980800000000012,2023-12-31,-225,225,0.699,0.301
1703980800000000028,2023-12-31,-659,659,0.865,0.135
1703980800000000018,2023-12-31,430,-430,0.182,0.818
1703980800000000007,2023-12-31,-652,652,0.865,0.135
1703980800000000006,2023-12-31,461,-461,0.177,0.823
1703980800000000009,2023-12-31,620,-620,0.135,0.865
1704067200000000004,2024-01-01,-106,106,0.512,0.488
1704067200000000005,2024-01-01,-103,103,0.504,0.496
1704067200000000025,2024-01-01,-352,352,0.786,0.214
1704067200000000023,2024-01-01,-638,638,0.865,0.135
1704067200000000000,2024-01-01,-293,293,0.744,0.256
1704067200000000010,2024-01-01,-616,616,0.865,0.135
1704067200000000021,2024-01-01,-634,634,0.865,0.135
1704067200000000012,2024-01-01,-348,348,0.775,0.225
1704153600000000006,2024-01-02,-656,656,0.865,0.135
1704153600000000007,2024-01-02,-646,646,0.865,0.135
1704153600000000020,2024-01-02,-339,339,0.777,0.223
1704153600000000024,2024-01-02,-649,649,0.865,0.135
1704153600000000013,2024-01-02,-656,656,0.865,0.135
1704153600000000028,2024-01-02,-105,105,0.512,0.488
1704240000000000026,2024-01-03,-156,156,0.599,0.401
1704240000000000024,2024-01-03,-451,451,0.822,0.178
1704240000000000005,2024-01-03,-105,105,0.513,0.487
1704240000000000006,2024-01-03,146,-146,0.416,0.584
1704240000000000001,2024-01-03,620,-620,0.135,0.865
1704240000000000010,2024-01-03,-613,613,0.865,0.135
1704240000000000008,2024-01-03,-114,114,0.528,0.472
1704240000000000012,2024-01-03,661,-661,0.135,0.865
1704240000000000029,2024-01-03,-238,238,0.706,0.294
1704240000000000015,2024-01-03,128,-128,0.447,0.553
1704240000000000021,2024-01-03,-517,517,0.832,0.168
1704240000000000017,2024-01-03,-621,621,0.865,0.135
1704326400000000013,2024-01-04,158,-158,0.391,0.609
1704326400000000009,2024-01-04,628,-628,0.135,0.865
1704412800000000019,2024-01-05,-487,487,0.83,0.17
1704412800000000021,2024-01-05,397,-397,0.202,0.798
1704412800000000012,2024-01-05,-302,302,0.748,0.252
1704412800000000024,2024-01-05,-467,467,0.824,0.176
1704412800000000029,2024-01-05,-437,437,0.807,0.193
1704412800000000001,2024-01-05,636,-636,0.135,0.865
1704412800000000023,2024-01-05,-623,623,0.865,0.135
1704412800000000027,2024-01-05,277,-277,0.255,0.745
1704412800000000007,2024-01-05,226,-226,0.298,0.702
1704412800000000017,2024-01-05,-657,657,0.865,0.135
1704412800000000013,2024-01-05,-639,639,0.865,0.135
1704412800000000022,2024-01-05,-632,632,0.865,0.135
1704412800000000020,2024-01-05,-147,147,0.602,0.398
1704412800000000026,2024-01-05,-617,617,0.865,0.135
1704499200000000021,2024-01-06,125,-125,0.436,0.564
1704499200000000026,2024-01-06,639,-639,0.135,0.865
1704499200000000018,2024-01-06,610,-610,0.135,0.865
1704499200000000020,2024-01-06,469,-469,0.178,0.822
1704585600000000001,2024-01-07,473,-473,0.174,0.826
1704585600000000012,2024-01-07,119,-119,0.449,0.551
1704585600000000024,2024-01-07,97,-97,0.497,0.503
1704585600000000017,2024-01-07,-635,635,0.865,0.135
1704585600000000016,2024-01-07,-264,264,0.736,0.264
1704585600000000029,2024-01-07,-290,290,0.741,0.259
1704585600000000013,2024-01-07,-273,273,0.73,0.27
1704585600000000027,2024-01-07,475,-475,0.171,0.829
1704585600000000023,2024-01-07,-612,612,0.865,0.135
1704672000000000014,2024-01-08,-282,282,0.746,0.254
1704672000000000018,2024-01-08,629,-629,0.135,0.865
1704672000000000025,2024-01-08,-314,314,0.755,0.245
1704672000000000000,2024-01-08,476,-476,0.168,0.832
1704672000000000002,2024-01-08,634,-634,0.135,0.865
1704672000000000026,2024-01-08,-161,161,0.608,0.392
1704758400000000001,2024-01-09,-108,108,0.51,0.49
1704758400000000016,2024-01-09,147,-147,0.393,0.607
1704758400000000005,2024-01-09,-658,658,0.865,0.135
1704758400000000029,2024-01-09,-169,169,0.629,0.371
1704758400000000003,2024-01-09,665,-665,0.135,0.865
1704844800000000019,2024-01-10,-660,660,0.865,0.135
1704844800000000026,2024-01-10,-671,671,0.865,0.135
1704844800000000015,2024-01-10,121,-121,0.444,0.556
1704844800000000022,2024-01-10,-486,486,0.823,0.177
1704844800000000014,2024-01-10,272,-272,0.261,0.739
1704844800000000025,2024-01-10,-629,629,0.865,0.135
1704844800000000003,2024-01-10,657,-657,0.135,0.865
1704844800000000002,2024-01-10,661,-661,0.135,0.865
1704844800000000013,2024-01-10,280,-280,0.257,0.743
1704844800000000010,2024-01-10,-303,303,0.744,0.256
1704931200000000017,2024-01-11,-665,665,0.865,0.135
1704931200000000001,2024-01-11,169,-169,0.378,0.622
1704931200000000028,2024-01-11,-621,621,0.865,0.135
1704931200000000029,2024-01-11,-228,228,0.689,0.311
1704931200000000000,2024-01-11,-143,143,0.6,0.4
1705017600000000020,2024-01-12,141,-141,0.419,0.581
1705017600000000014,2024-01-12,-499,499,0.827,0.173
1705017600000000010,2024-01-12,-630,630,0.865,0.135
1705017600000000009,2024-01-12,-625,625,0.865,0.135
1705017600000000015,2024-01-12,617,-617,0.135,0.865
1705017600000000023,2024-01-12,-297,297,0.744,0.256
1705017600000000006,2024-01-12,666,-666,0.135,0.865
1705017600000000008,2024-01-12,-382,382,0.789,0.211
1705017600000000003,2024-01-12,668,-668,0.135,0.865
1705017600000000022,2024-01-12,-106,106,0.522,0.478
1705104000000000019,2024-01-13,-672,672,0.865,0.135
1705104000000000006,2024-01-13,190,-190,0.334,0.666
1705104000000000015,2024-01-13,-101,101,0.512,0.488
1705104000000000009,2024-01-13,478,-478,0.173,0.827
1705104000000000028,2024-01-13,-633,633,0.865,0.135
1705104000000000029,2024-01-13,137,-137,0.414,0.586
1705104000000000000,2024-01-13,-461,461,0.815,0.185
1705104000000000010,2024-01-13,-616,616,0.865,0.135
1705190400000000011,2024-01-14,672,-672,0.135,0.865
1705190400000000008,2024-01-14,122,-122,0.442,0.558
1705190400000000014,2024-01-14,-618,618,0.865,0.135
1705190400000000023,2024-01-14,-162,162,0.624,0.376
1705190400000000000,2024-01-14,-216,216,0.682,0.318
1705276800000000018,2024-01-15,227,-227,0.304,0.696
1705276800000000020,2024-01-15,-249,249,0.706,0.294
1705276800000000010,2024-01-15,-649,649,0.865,0.135
1705276800000000001,2024-01-15,171,-171,0.378,0.622
1705276800000000029,2024-01-15,-113,113,0.522,0.478
1705276800000000004,2024-01-15,613,-613,0.135,0.865
1705276800000000006,2024-01-15,-425,425,0.805,0.195
1705276800000000015,2024-01-15,-210,210,0.683,0.317
1705276800000000005,2024-01-15,-361,361,0.78,0.22
1705276800000000027,2024-01-15,639,-639,0.135,0.865
1705276800000000017,2024-01-15,-458,458,0.819,0.181
1705363200000000012,2024-01-16,-468,468,0.824,0.176
1705363200000000025,2024-01-16,-369,369,0.785,0.215
1705363200000000020,2024-01-16,-246,246,0.707,0.293
1705449600000000019,2024-01-17,-647,647,0.865,0.135
1705449600000000004,2024-01-17,-163,163,0.627,0.373
1705449600000000007,2024-01-17,-633,633,0.865,0.135
1705449600000000001,2024-01-17,150,-150,0.395,0.605
1705449600000000015,2024-01-17,-281,281,0.731,0.269
1705449600000000017,2024-01-17,-655,655,0.865,0.135
1705449600000000005,2024-01-17,-503,503,0.83,0.17
1705449600000000003,2024-01-17,635,-635,0.135,0.865
1705449600000000011,2024-01-17,-618,618,0.865,0.135
1705536000000000005,2024-01-18,-645,645,0.865,0.135
1705536000000000004,2024-01-18,247,-247,0.295,0.705
1705536000000000024,2024-01-18,195,-195,0.337,0.663
1705536000000000008,2024-01-18,-290,290,0.741,0.259
1705536000000000010,2024-01-18,-150,150,0.593,0.407
1705622400000000007,2024-01-19,136,-136,0.431,0.569
1705622400000000002,2024-01-19,-164,164,0.627,0.373
1705622400000000001,2024-01-19,-294,294,0.739,0.261
1705622400000000011,2024-01-19,-116,116,0.528,0.472
1705622400000000019,2024-01-19,-107,107,0.512,0.488
1705622400000000016,2024-01-19,490,-490,0.168,0.832
1705622400000000014,2024-01-19,627,-627,0.135,0.865
1705708800000000005,2024-01-20,-517,517,0.831,0.169
1705708800000000021,2024-01-20,-223,223,0.681,0.319
1705708800000000003,2024-01-20,640,-640,0.135,0.865
1705708800000000015,2024-01-20,640,-640,0.135,0.865
1705708800000000008,2024-01-20,-109,109,0.519,0.481
1705708800000000002,2024-01-20,621,-621,0.135,0.865
1705708800000000022,2024-01-20,-234,234,0.705,0.295
1705708800000000018,2024-01-20,483,-483,0.176,0.824
1705795200000000016,2024-01-21,132,-132,0.441,0.559
1705795200000000018,2024-01-21,628,-628,0.135,0.865
1705795200000000021,2024-01-21,668,-668,0.135,0.865
1705795200000000012,2024-01-21,-357,357,0.78,0.22
1705795200000000025,2024-01-21,-666,666,0.865,0.135
1705795200000000001,2024-01-21,-382,382,0.785,0.215
1705881600000000008,2024-01-22,-359,359,0.785,0.215
1705881600000000024,2024-01-22,-312,312,0.751,0.249
1705881600000000029,2024-01-22,145,-145,0.401,0.599
1705881600000000003,2024-01-22,612,-612,0.135,0.865
1705881600000000012,2024-01-22,-211,211,0.687,0.313
1705881600000000004,2024-01-22,247,-247,0.295,0.705
1705881600000000016,2024-01-22,659,-659,0.135,0.865
1705881600000000020,2024-01-22,-617,617,0.865,0.135
1705968000000000027,2024-01-23,614,-614,0.135,0.865
1705968000000000007,2024-01-23,-222,222,0.692,0.308
1705968000000000026,2024-01-23,466,-466,0.18,0.82
1705968000000000025,2024-01-23,-620,620,0.865,0.135
1705968000000000028,2024-01-23,-623,623,0.865,0.135
1706054400000000029,2024-01-24,492,-492,0.17,0.83
1706054400000000009,2024-01-24,671,-671,0.135,0.865
1706054400000000018,2024-01-24,623,-623,0.135,0.865
1706054400000000013,2024-01-24,-152,152,0.601,0.399
1706054400000000000,2024-01-24,-306,306,0.763,0.237
1706054400000000021,2024-01-24,525,-525,0.165,0.835
1706054400000000014,2024-01-24,280,-280,0.265,0.735
1706054400000000003,2024-01-24,-110,110,0.525,0.475
1706140800000000018,2024-01-25,652,-652,0.135,0.865
1706140800000000026,2024-01-25,157,-157,0.385,0.615
1706140800000000013,2024-01-25,131,-131,0.421,0.579
1706140800000000001,2024-01-25,-99,99,0.51,0.49
1706140800000000005,2024-01-25,-366,366,0.779,0.221
1706140800000000014,2024-01-25,456,-456,0.181,0.819
1706140800000000027,2024-01-25,661,-661,0.135,0.865
1706227200000000009,2024-01-26,-279,279,0.73,0.27
1706227200000000004,2024-01-26,628,-628,0.135,0.865
1706227200000000007,2024-01-26,487,-487,0.172,0.828
1706227200000000026,2024-01-26,153,-153,0.394,0.606
1706227200000000015,2024-01-26,155,-155,0.39,0.61
1706227200000000000,2024-01-26,651,-651,0.135,0.865
1706227200000000006,2024-01-26,-432,432,0.818,0.182
1706227200000000002,2024-01-26,273,-273,0.264,0.736
1706313600000000009,2024-01-27,135,-135,0.415,0.585
1706313600000000005,2024-01-27,-626,626,0.865,0.135
1706313600000000027,2024-01-27,-160,160,0.613,0.387
1706313600000000003,2024-01-27,131,-131,0.441,0.559
1706313600000000013,2024-01-27,437,-437,0.184,0.816
1706313600000000002,2024-01-27,665,-665,0.135,0.865
1706313600000000000,2024-01-27,-484,484,0.832,0.168
1706313600000000029,2024-01-27,482,-482,0.172,0.828
1706313600000000019,2024-01-27,-99,99,0.509,0.491
1706313600000000023,2024-01-27,-292,292,0.747,0.253
1706400000000000003,2024-01-28,236,-236,0.287,0.713
1706400000000000011,2024-01-28,635,-635,0.135,0.865
1706400000000000026,2024-01-28,-112,112,0.519,0.481
1706400000000000015,2024-01-28,-654,654,0.865,0.135
1706400000000000016,2024-01-28,-150,150,0.594,0.406
1706486400000000017,2024-01-29,-421,421,0.807,0.193
1706486400000000027,2024-01-29,139,-139,0.427,0.573
1706486400000000002,2024-01-29,641,-641,0.135,0.865
1706486400000000029,2024-01-29,-154,154,0.596,0.404
1706486400000000023,2024-01-29,-153,153,0.616,0.384
1706486400000000028,2024-01-29,-113,113,0.525,0.475
1706486400000000014,2024-01-29,619,-619,0.135,0.865
1706486400000000021,2024-01-29,126,-126,0.436,0.564
1706486400000000011,2024-01-29,201,-201,0.328,0.672
1706486400000000019,2024-01-29,-640,640,0.865,0.135
1706486400000000006,2024-01-29,470,-470,0.175,0.825
1706486400000000009,2024-01-29,-112,112,0.528,0.472
1706572800000000013,2024-01-30,-110,110,0.514,0.486
1706572800000000005,2024-01-30,-637,637,0.865,0.135
1706572800000000015,2024-01-30,137,-137,0.426,0.574
1706572800000000022,2024-01-30,-399,399,0.801,0.199
1706572800000000019,2024-01-30,-646,646,0.865,0.135
1706659200000000009,2024-01-31,157,-157,0.377,0.623
1706659200000000018,2024-01-31,623,-623,0.135,0.865
1706659200000000028,2024-01-31,-96,96,0.501,0.499
1706659200000000011,2024-01-31,282,-282,0.264,0.736
1706659200000000021,2024-01-31,151,-151,0.387,0.613
1706659200000000014,2024-01-31,130,-130,0.432,0.568
1706659200000000002,2024-01-31,661,-661,0.135,0.865
1706659200000000027,2024-01-31,628,-628,0.135,0.865
1706659200000000017,2024-01-31,-634,634,0.865,0.135
1706659200000000008,2024-01-31,-633,633,0.865,0.135
1706745600000000010,2024-02-01,165,-165,0.388,0.612
1706745600000000006,2024-02-01,636,-636,0.135,0.865
1706745600000000005,2024-02-01,-612,612,0.865,0.135
1706745600000000019,2024-02-01,141,-141,0.417,0.583
1706832000000000009,2024-02-02,293,-293,0.256,0.744
1706832000000000018,2024-02-02,646,-646,0.135,0.865
1706832000000000006,2024-02-02,-110,110,0.514,0.486
1706832000000000028,2024-02-02,-643,643,0.865,0.135
1706832000000000003,2024-02-02,646,-646,0.135,0.865
1706832000000000008,2024-02-02,-244,244,0.713,0.287
1706832000000000026,2024-02-02,407,-407,0.199,0.801
1706832000000000015,2024-02-02,130,-130,0.437,0.563
1706832000000000021,2024-02-02,-616,616,0.865,0.135
1706832000000000023,2024-02-02,-466,466,0.826,0.174
1706918400000000029,2024-02-03,621,-621,0.135,0.865
1706918400000000009,2024-02-03,651,-651,0.135,0.865
1706918400000000005,2024-02-03,-170,170,0.618,0.382
1706918400000000015,2024-02-03,-278,278,0.744,0.256
1706918400000000022,2024-02-03,268,-268,0.263,0.737
1706918400000000020,2024-02-03,-180,180,0.633,0.367
1707004800000000010,2024-02-04,-99,99,0.506,0.494
1707004800000000018,2024-02-04,658,-658,0.135,0.865
1707004800000000008,2024-02-04,-476,476,0.826,0.174
1707004800000000019,2024-02-04,-665,665,0.865,0.135
1707004800000000028,2024-02-04,-644,644,0.865,0.135
1707004800000000003,2024-02-04,496,-496,0.168,0.832
1707004800000000002,2024-02-04,655,-655,0.135,0.865
1707004800000000023,2024-02-04,-610,610,0.865,0.135
1707004800000000014,2024-02-04,659,-659,0.135,0.865
1707091200000000020,2024-02-05,-98,98,0.504,0.496
1707091200000000015,2024-02-05,658,-658,0.135,0.865
1707091200000000002,2024-02-05,668,-668,0.135,0.865
1707091200000000017,2024-02-05,-646,646,0.865,0.135
1707091200000000007,2024-02-05,-645,645,0.865,0.135
1707091200000000027,2024-02-05,151,-151,0.388,0.612
1707177600000000012,2024-02-06,-328,328,0.775,0.225
1707177600000000005,2024-02-06,-670,670,0.865,0.135
1707177600000000014,2024-02-06,160,-160,0.385,0.615
1707177600000000022,2024-02-06,-109,109,0.524,0.476
1707177600000000026,2024-02-06,-240,240,0.71,0.29
1707177600000000027,2024-02-06,-105,105,0.509,0.491
1707177600000000010,2024-02-06,-113,113,0.525,0.475
1707264000000000018,2024-02-07,659,-659,0.135,0.865
1707264000000000019,2024-02-07,-659,659,0.865,0.135
1707264000000000024,2024-02-07,-341,341,0.774,0.226
1707264000000000014,2024-02-07,-300,300,0.748,0.252
1707264000000000025,2024-02-07,-355,355,0.783,0.217
1707264000000000020,2024-02-07,293,-293,0.257,0.743
1707264000000000002,2024-02-07,621,-621,0.135,0.865
1707350400000000016,2024-02-08,-650,650,0.865,0.135
1707350400000000011,2024-02-08,157,-157,0.377,0.623
1707350400000000005,2024-02-08,-482,482,0.823,0.177
1707350400000000026,2024-02-08,159,-159,0.38,0.62
1707350400000000000,2024-02-08,161,-161,0.385,0.615
1707350400000000012,2024-02-08,-665,665,0.865,0.135
1707350400000000006,2024-02-08,665,-665,0.135,0.865
1707350400000000027,2024-02-08,672,-672,0.135,0.865
1707350400000000001,2024-02-08,188,-188,0.344,0.656
1707436800000000004,2024-02-09,-277,277,0.735,0.265
1707436800000000001,2024-02-09,-285,285,0.743,0.257
1707436800000000019,2024-02-09,-663,663,0.865,0.135
1707436800000000024,2024-02-09,-304,304,0.748,0.252
1707436800000000000,2024-02-09,-617,617,0.865,0.135
1707436800000000020,2024-02-09,610,-610,0.135,0.865
1707523200000000025,2024-02-10,-617,617,0.865,0.135
1707523200000000016,2024-02-10,-160,160,0.613,0.387
1707523200000000018,2024-02-10,162,-162,0.38,0.62
1707523200000000029,2024-02-10,-149,149,0.6,0.4
1707523200000000004,2024-02-10,643,-643,0.135,0.865
1707523200000000011,2024-02-10,454,-454,0.175,0.825
1707523200000000015,2024-02-10,-624,624,0.865,0.135
1707523200000000005,2024-02-10,-237,237,0.699,0.301
1707523200000000013,2024-02-10,-310,310,0.758,0.242
1707523200000000027,2024-02-10,-360,360,0.79,0.21
1707523200000000002,2024-02-10,119,-119,0.446,0.554
1707609600000000028,2024-02-11,-235,235,0.694,0.306
1707609600000000014,2024-02-11,671,-671,0.135,0.865
1707696000000000000,2024-02-12,-108,108,0.518,0.482
1707696000000000006,2024-02-12,655,-655,0.135,0.865
1707696000000000002,2024-02-12,655,-655,0.135,0.865
1707696000000000015,2024-02-12,646,-646,0.135,0.865
1707696000000000017,2024-02-12,-321,321,0.762,0.238
1707696000000000004,2024-02-12,127,-127,0.431,0.569
1707696000000000025,2024-02-12,-162,162,0.612,0.388
1707696000000000010,2024-02-12,485,-485,0.169,0.831
1707696000000000021,2024-02-12,-116,116,0.527,0.473
1707696000000000029,2024-02-12,-614,614,0.865,0.135
1707782400000000011,2024-02-13,667,-667,0.135,0.865
1707782400000000000,2024-02-13,146,-146,0.409,0.591
1707782400000000012,2024-02-13,-297,297,0.748,0.252
1707782400000000016,2024-02-13,-152,152,0.604,0.396
1707782400000000001,2024-02-13,-653,653,0.865,0.135
1707782400000000027,2024-02-13,665,-665,0.135,0.865
1707868800000000007,2024-02-14,-634,634,0.865,0.135
1707868800000000019,2024-02-14,-649,649,0.865,0.135
1707868800000000012,2024-02-14,-619,619,0.865,0.135
1707868800000000013,2024-02-14,-235,235,0.699,0.301
1707868800000000010,2024-02-14,443,-443,0.179,0.821
1707868800000000016,2024-02-14,-341,341,0.774,0.226
1707868800000000006,2024-02-14,104,-104,0.496,0.504
1707868800000000002,2024-02-14,-105,105,0.525,0.475
1707868800000000029,2024-02-14,-655,655,0.865,0.135
1707868800000000020,2024-02-14,604,-604,0.142,0.858
1707868800000000004,2024-02-14,266,-266,0.27,0.73
1707868800000000023,2024-02-14,144,-144,0.414,0.586
1707868800000000017,2024-02-14,-660,660,0.865,0.135
1707955200000000010,2024-02-15,610,-610,0.135,0.865
1707955200000000011,2024-02-15,657,-657,0.135,0.865
1707955200000000006,2024-02-15,-105,105,0.523,0.477
1708560000000000028,2024-02-22,-156,156,0.616,0.384
1708560000000000029,2024-02-22,-305,305,0.748,0.252
1708560000000000013,2024-02-22,-415,415,0.813,0.187
1708560000000000024,2024-02-22,-647,647,0.865,0.135
1708560000000000007,2024-02-22,-644,644,0.865,0.135
1708560000000000026,2024-02-22,-311,311,0.753,0.247
1708560000000000020,2024-02-22,465,-465,0.177,0.823
1708560000000000017,2024-02-22,-103,103,0.512,0.488
1708560000000000023,2024-02-22,-621,621,0.865,0.135
1708560000000000010,2024-02-22,388,-388,0.201,0.799
1708560000000000004,2024-02-22,-230,230,0.699,0.301
1708560000000000022,2024-02-22,668,-668,0.135,0.865
1708646400000000006,2024-02-23,636,-636,0.135,0.865
1708646400000000028,2024-02-23,-627,627,0.865,0.135
1708646400000000015,2024-02-23,-142,142,0.595,0.405
1708646400000000011,2024-02-23,609,-609,0.135,0.865
1708646400000000021,2024-02-23,167,-167,0.384,0.616
1708646400000000001,2024-02-23,-632,632,0.865,0.135
1708646400000000007,2024-02-23,-229,229,0.701,0.299
1708646400000000020,2024-02-23,373,-373,0.212,0.788
1708646400000000008,2024-02-23,-642,642,0.862,0.138
1708646400000000013,2024-02-23,-640,640,0.865,0.135
1708732800000000005,2024-02-24,638,-638,0.135,0.865
1708732800000000003,2024-02-24,663,-663,0.135,0.865
1708732800000000008,2024-02-24,-663,663,0.865,0.135
1708819200000000018,2024-02-25,612,-612,0.135,0.865
1708819200000000020,2024-02-25,663,-663,0.135,0.865
1708819200000000021,2024-02-25,668,-668,0.135,0.865
1708819200000000011,2024-02-25,626,-626,0.135,0.865
1708819200000000012,2024-02-25,-208,208,0.685,0.315
1708819200000000015,2024-02-25,-105,105,0.509,0.491
1708819200000000007,2024-02-25,-379,379,0.788,0.212
1708819200000000026,2024-02-25,-107,107,0.527,0.473
1708819200000000025,2024-02-25,-107,107,0.527,0.473
1708819200000000010,2024-02-25,-599,599,0.863,0.137
1708819200000000013,2024-02-25,-342,342,0.777,0.223
1708905600000000006,2024-02-26,307,-307,0.252,0.748
1708905600000000005,2024-02-26,-359,359,0.784,0.216
1708905600000000024,2024-02-26,161,-161,0.386,0.614
1708905600000000026,2024-02-26,-110,110,0.524,0.476
1708992000000000022,2024-02-27,-287,287,0.748,0.252
1708992000000000008,2024-02-27,-670,670,0.865,0.135
1708992000000000028,2024-02-27,-608,608,0.865,0.135
1708992000000000011,2024-02-27,621,-621,0.135,0.865
1708992000000000005,2024-02-27,659,-659,0.135,0.865
1708992000000000018,2024-02-27,653,-653,0.135,0.865
1708992000000000017,2024-02-27,-300,300,0.747,0.253
1708992000000000019,2024-02-27,-615,615,0.865,0.135
1708992000000000015,2024-02-27,-374,374,0.797,0.203
1708992000000000000,2024-02-27,-213,213,0.691,0.309
1708992000000000016,2024-02-27,-645,645,0.865,0.135
1709078400000000022,2024-02-28,137,-137,0.41,0.59
1709078400000000026,2024-02-28,-281,281,0.737,0.263
1709078400000000004,2024-02-28,642,-642,0.135,0.865
1709078400000000023,2024-02-28,-664,664,0.865,0.135
1709078400000000025,2024-02-28,467,-467,0.183,0.817
1709078400000000008,2024-02-28,-636,636,0.865,0.135
1709164800000000016,2024-02-29,-670,670,0.865,0.135
1709164800000000005,2024-02-29,661,-661,0.135,0.865
1709164800000000027,2024-02-29,-162,162,0.62,0.38
1709164800000000012,2024-02-29,-647,647,0.865,0.135
1709164800000000002,2024-02-29,508,-508,0.167,0.833
1709164800000000023,2024-02-29,-271,271,0.731,0.269
1709164800000000009,2024-02-29,668,-668,0.135,0.865
1709164800000000001,2024-02-29,-628,628,0.865,0.135
1709251200000000003,2024-03-01,654,-654,0.135,0.865
1709251200000000025,2024-03-01,-664,664,0.865,0.135
1709251200000000007,2024-03-01,-209,209,0.684,0.316
1709251200000000020,2024-03-01,-142,142,0.598,0.402
1709251200000000019,2024-03-01,-657,657,0.865,0.135
1709251200000000008,2024-03-01,-317,317,0.759,0.241
1709251200000000022,2024-03-01,465,-465,0.174,0.826
1709251200000000006,2024-03-01,160,-160,0.38,0.62
1709251200000000004,2024-03-01,398,-398,0.208,0.792
1709337600000000027,2024-03-02,-281,281,0.741,0.259
1709337600000000012,2024-03-02,-399,399,0.798,0.202
1709337600000000014,2024-03-02,-635,635,0.865,0.135
1709337600000000001,2024-03-02,-105,105,0.512,0.488
1709337600000000006,2024-03-02,170,-170,0.377,0.623
1709424000000000009,2024-03-03,187,-187,0.343,0.657
1709424000000000012,2024-03-03,277,-277,0.256,0.744
1709424000000000029,2024-03-03,-284,284,0.733,0.267
1709424000000000017,2024-03-03,-280,280,0.747,0.253
1709424000000000004,2024-03-03,-109,109,0.515,0.485
1709424000000000019,2024-03-03,-668,668,0.865,0.135
1709424000000000008,2024-03-03,-293,293,0.746,0.254
1709424000000000016,2024-03-03,-633,633,0.865,0.135
1709510400000000000,2024-03-04,-650,650,0.865,0.135
1709510400000000027,2024-03-04,-231,231,0.691,0.309
1709510400000000008,2024-03-04,-642,642,0.865,0.135
1709510400000000010,2024-03-04,-653,653,0.865,0.135
1709510400000000024,2024-03-04,-101,101,0.514,0.486
1709510400000000001,2024-03-04,-245,245,0.704,0.296
1709596800000000002,2024-03-05,639,-639,0.135,0.865
1709596800000000029,2024-03-05,150,-150,0.389,0.611
1709596800000000014,2024-03-05,-660,660,0.865,0.135
1709596800000000023,2024-03-05,-268,268,0.729,0.271
1709596800000000004,2024-03-05,639,-639,0.135,0.865
1709596800000000005,2024-03-05,387,-387,0.201,0.799
1709596800000000027,2024-03-05,129,-129,0.444,0.556
1709596800000000021,2024-03-05,-243,243,0.705,0.295
1709596800000000017,2024-03-05,98,-98,0.498,0.502
1709683200000000021,2024-03-06,448,-448,0.178,0.822
1709683200000000010,2024-03-06,491,-491,0.167,0.833
1709683200000000020,2024-03-06,-108,108,0.513,0.487
1709683200000000013,2024-03-06,-158,158,0.619,0.381
1709683200000000018,2024-03-06,615,-615,0.135,0.865
1709683200000000015,2024-03-06,-233,233,0.709,0.291
1709683200000000011,2024-03-06,635,-635,0.135,0.865
1709683200000000001,2024-03-06,-278,278,0.742,0.258
1709769600000000024,2024-03-07,-502,502,0.83,0.17
