GAME_ID,GAME_DATE,TEAM_ID_HOME,TEAM_ID_AWAY,TEAM_NAME_HOME,TEAM_NAME_AWAY,HOME_WIN,PTS_HOME,PTS_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG3_PCT_HOME,FG3_PCT_AWAY,FT_PCT_HOME,FT_PCT_AWAY,OREB_HOME,OREB_AWAY,DREB_HOME,DREB_AWAY,REB_HOME,REB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PLUS_MINUS_HOME,PLUS_MINUS_AWAY,MIN_HOME,MIN_AWAY
22400548,2025-01-13,1610612764,1610612750,Washington Wizards,Minnesota Timberwolves,0,106,120,0.44,0.494,0.425,0.378,0.6,0.774,8,14,26,39,34,53,27,20,13,8,3,6,11,18,18,15,-14.0,14.0,240,239
22400549,2025-01-13,1610612752,1610612765,New York Knicks,Detroit Pistons,0,119,124,0.5,0.5,0.405,0.441,0.828,0.944,10,11,32,28,42,39,26,20,5,8,2,2,17,11,21,21,-5.0,5.0,241,241
22400551,2025-01-13,1610612745,1610612763,Houston Rockets,Memphis Grizzlies,1,120,118,0.506,0.536,0.516,0.438,0.71,0.667,15,8,25,23,40,31,28,15,13,17,8,2,22,17,16,25,2.0,-2.0,239,239
22400553,2025-01-13,1610612746,1610612748,LA Clippers,Miami Heat,1,109,98,0.484,0.388,0.361,0.327,0.6,0.833,7,9,41,40,48,49,28,22,11,7,6,3,11,15,15,9,11.0,-11.0,241,240
22400558,2025-01-14,1610612749,1610612758,Milwaukee Bucks,Sacramento Kings,1,130,115,0.495,0.442,0.378,0.405,0.833,0.778,11,9,41,36,52,45,32,25,2,4,4,5,7,9,21,16,15.0,-15.0,242,242
22400557,2025-01-14,1610612741,1610612740,Chicago Bulls,New Orleans Pelicans,0,113,119,0.441,0.438,0.326,0.28,0.75,0.808,18,13,39,33,57,46,31,32,8,11,6,5,15,10,19,13,-6.0,6.0,240,240
22400560,2025-01-14,1610612757,1610612751,Portland Trail Blazers,Brooklyn Nets,0,114,132,0.453,0.544,0.447,0.463,0.792,0.833,13,10,25,34,38,44,20,36,8,11,3,2,17,11,16,21,-18.0,18.0,240,241
22400559,2025-01-14,1610612742,1610612743,Dallas Mavericks,Denver Nuggets,0,99,118,0.422,0.518,0.281,0.448,0.636,0.864,8,11,22,40,30,51,27,28,14,9,6,7,12,18,17,20,-19.0,19.0,239,239
22400554,2025-01-14,1610612754,1610612739,Indiana Pacers,Cleveland Cavaliers,0,117,127,0.484,0.483,0.429,0.341,0.773,0.839,9,14,28,35,37,49,30,25,10,8,3,6,11,14,18,18,-10.0,10.0,239,239
22400556,2025-01-14,1610612737,1610612756,Atlanta Hawks,Phoenix Suns,1,122,117,0.439,0.512,0.415,0.371,0.731,0.667,20,6,34,31,54,37,22,28,10,10,3,4,12,13,21,17,5.0,-5.0,241,240
22400555,2025-01-14,1610612755,1610612760,Philadelphia 76ers,Oklahoma City Thunder,0,102,118,0.44,0.556,0.295,0.333,0.75,0.889,11,10,24,28,35,38,23,32,10,10,1,4,21,17,18,22,-16.0,16.0,240,242
22400565,2025-01-15,1610612750,1610612744,Minnesota Timberwolves,Golden State Warriors,0,115,116,0.442,0.488,0.459,0.5,0.759,0.857,16,14,25,31,41,45,21,26,4,8,7,5,9,12,17,26,-1.0,1.0,240,240
22400562,2025-01-15,1610612761,1610612738,Toronto Raptors,Boston Celtics,1,110,97,0.506,0.396,0.324,0.348,0.6,0.5,13,13,43,32,56,45,35,24,4,6,4,8,10,9,19,16,13.0,-13.0,240,239
22400569,2025-01-15,1610612762,1610612766,Utah Jazz,Charlotte Hornets,0,112,117,0.462,0.529,0.372,0.308,0.588,0.714,9,11,27,34,36,45,30,27,5,6,4,6,10,18,18,16,-5.0,5.0,241,239
22400568,2025-01-15,1610612743,1610612745,Denver Nuggets,Houston Rockets,0,108,128,0.533,0.521,0.483,0.447,0.667,0.765,9,14,27,26,36,40,22,28,4,14,7,6,18,8,16,19,-20.0,20.0,242,242
22400571,2025-01-15,1610612746,1610612751,LA Clippers,Brooklyn Nets,1,126,67,0.544,0.301,0.375,0.179,0.933,0.545,6,15,40,24,46,39,26,15,13,9,3,2,14,20,17,16,59.0,-59.0,239,240
22400564,2025-01-15,1610612749,1610612753,Milwaukee Bucks,Orlando Magic,1,122,93,0.625,0.347,0.583,0.261,0.714,0.714,3,9,46,23,49,32,24,24,10,13,10,1,21,13,20,24,29.0,-29.0,239,239
22400561,2025-01-15,1610612755,1610612752,Philadelphia 76ers,New York Knicks,0,119,125,0.5,0.535,0.371,0.432,1.0,0.708,11,15,24,30,35,45,27,28,8,10,2,3,12,13,19,14,-6.0,6.0,264,264
22400563,2025-01-15,1610612741,1610612737,Chicago Bulls,Atlanta Hawks,0,94,110,0.443,0.41,0.222,0.302,1.0,0.682,8,14,45,37,53,51,23,28,5,11,5,5,20,9,15,15,-16.0,16.0,240,240
22400566,2025-01-15,1610612740,1610612742,New Orleans Pelicans,Dallas Mavericks,1,119,116,0.443,0.478,0.333,0.343,0.833,0.72,15,8,34,37,49,45,24,27,11,9,8,3,10,15,20,17,3.0,-3.0,240,239
22400567,2025-01-15,1610612759,1610612763,San Antonio Spurs,Memphis Grizzlies,0,115,129,0.449,0.495,0.372,0.421,0.704,0.647,7,14,37,38,44,52,22,28,5,7,11,5,11,8,17,19,-14.0,14.0,241,241
22400570,2025-01-15,1610612747,1610612748,Los Angeles Lakers,Miami Heat,1,117,108,0.522,0.534,0.382,0.444,0.714,0.933,6,3,28,34,34,37,33,25,12,3,4,6,6,19,12,13,9.0,-9.0,240,240
22400572,2025-01-16,1610612765,1610612754,Detroit Pistons,Indiana Pacers,0,100,111,0.396,0.461,0.25,0.433,0.864,0.727,14,3,41,37,55,40,22,28,3,13,7,8,19,9,20,17,-11.0,11.0,241,240
22400574,2025-01-16,1610612760,1610612739,Oklahoma City Thunder,Cleveland Cavaliers,1,134,114,0.505,0.467,0.34,0.31,0.909,0.81,8,11,31,38,39,49,25,32,12,2,5,5,6,21,20,11,20.0,-20.0,240,240
22400576,2025-01-16,1610612758,1610612745,Sacramento Kings,Houston Rockets,1,132,127,0.5,0.527,0.424,0.364,0.909,0.708,12,12,32,34,44,46,32,24,5,10,3,6,12,14,15,18,5.0,-5.0,239,240
22400575,2025-01-16,1610612757,1610612746,Portland Trail Blazers,LA Clippers,0,89,118,0.374,0.564,0.265,0.435,0.923,0.741,14,8,23,42,37,50,24,23,9,9,1,4,16,15,17,13,-29.0,29.0,241,240
22400573,2025-01-16,1610612764,1610612756,Washington Wizards,Phoenix Suns,0,123,130,0.5,0.518,0.317,0.485,0.667,0.839,12,10,33,37,45,47,28,33,13,10,4,4,13,16,22,23,-7.0,7.0,239,240
22400577,2025-01-17,1610612738,1610612753,Boston Celtics,Orlando Magic,1,121,94,0.525,0.415,0.459,0.156,0.909,0.677,11,12,30,25,41,37,25,15,6,3,3,3,10,8,23,19,27.0,-27.0,240,239
22400585,2025-01-17,1610612747,1610612751,Los Angeles Lakers,Brooklyn Nets,1,102,101,0.463,0.451,0.353,0.447,0.778,0.769,6,12,28,33,34,45,24,28,6,5,7,6,10,17,12,14,1.0,-1.0,239,241
22400583,2025-01-17,1610612742,1610612760,Dallas Mavericks,Oklahoma City Thunder,1,106,98,0.493,0.385,0.39,0.435,0.727,0.667,6,14,37,32,43,46,25,24,11,7,7,2,17,15,18,20,8.0,-8.0,240,240
22400582,2025-01-17,1610612759,1610612763,San Antonio Spurs,Memphis Grizzlies,0,112,140,0.476,0.567,0.361,0.432,0.826,0.733,10,10,30,31,40,41,29,39,4,9,8,0,17,7,15,19,-28.0,28.0,241,239
22400578,2025-01-17,1610612752,1610612750,New York Knicks,Minnesota Timberwolves,0,99,116,0.389,0.532,0.412,0.55,0.882,0.714,15,11,26,35,41,46,19,23,10,5,4,2,9,15,13,16,-17.0,17.0,241,240
22400581,2025-01-17,1610612740,1610612762,New Orleans Pelicans,Utah Jazz,1,136,123,0.47,0.5,0.44,0.342,0.645,0.8,21,7,35,33,56,40,34,30,9,7,8,8,13,15,24,20,13.0,-13.0,240,239
22400580,2025-01-17,1610612749,1610612761,Milwaukee Bucks,Toronto Raptors,1,130,112,0.519,0.473,0.419,0.235,0.805,0.75,11,13,33,30,44,43,25,31,7,6,5,4,13,12,23,28,18.0,-18.0,239,239
22400584,2025-01-17,1610612741,1610612766,Chicago Bulls,Charlotte Hornets,0,123,125,0.505,0.5,0.35,0.382,0.929,0.8,12,13,33,31,45,44,34,26,9,9,3,2,13,12,18,13,-2.0,2.0,240,240
22400579,2025-01-17,1610612748,1610612743,Miami Heat,Denver Nuggets,0,113,133,0.495,0.543,0.273,0.485,1.0,0.895,6,7,35,34,41,41,30,35,2,5,0,1,8,5,15,10,-20.0,20.0,238,239
22400587,2025-01-18,1610612738,1610612737,Boston Celtics,Atlanta Hawks,0,115,119,0.385,0.473,0.288,0.243,0.87,0.786,17,13,36,42,53,55,23,27,13,9,6,10,14,17,18,17,-4.0,4.0,265,265
22400586,2025-01-18,1610612765,1610612756,Detroit Pistons,Phoenix Suns,0,121,125,0.468,0.5,0.273,0.28,0.667,0.8,15,13,28,37,43,50,22,25,5,6,3,3,9,9,27,24,-4.0,4.0,241,239
22400589,2025-01-18,1610612744,1610612764,Golden State Warriors,Washington Wizards,1,122,114,0.469,0.442,0.341,0.489,0.75,0.696,17,11,38,33,55,44,24,24,6,5,7,2,9,13,18,21,8.0,-8.0,240,239
22400588,2025-01-18,1610612754,1610612755,Indiana Pacers,Philadelphia 76ers,1,115,102,0.53,0.427,0.324,0.294,0.696,0.727,14,10,36,22,50,32,30,21,4,8,4,1,17,9,21,19,13.0,-13.0,239,241
22400591,2025-01-18,1610612757,1610612745,Portland Trail Blazers,Houston Rockets,0,103,125,0.453,0.444,0.333,0.452,0.722,0.682,8,23,32,38,40,61,28,25,6,13,10,4,19,12,24,18,-22.0,22.0,240,240
22400590,2025-01-18,1610612750,1610612739,Minnesota Timberwolves,Cleveland Cavaliers,0,117,124,0.478,0.457,0.395,0.354,0.842,0.92,9,13,33,34,42,47,27,27,4,4,4,1,7,7,19,18,-7.0,7.0,240,241
22400595,2025-01-19,1610612760,1610612751,Oklahoma City Thunder,Brooklyn Nets,1,127,101,0.552,0.425,0.442,0.279,0.923,0.789,8,12,35,29,43,41,37,25,8,5,5,3,11,13,19,13,26.0,-26.0,240,240
22400593,2025-01-19,1610612753,1610612743,Orlando Magic,Denver Nuggets,0,100,113,0.373,0.519,0.293,0.28,0.75,0.839,16,13,23,44,39,57,30,24,15,6,6,8,7,20,19,16,-13.0,13.0,241,242
22400592,2025-01-19,1610612748,1610612759,Miami Heat,San Antonio Spurs,1,128,107,0.526,0.451,0.545,0.375,1.0,0.625,12,13,37,31,49,44,35,28,8,4,6,5,11,14,12,9,21.0,-21.0,239,238
22400594,2025-01-19,1610612749,1610612755,Milwaukee Bucks,Philadelphia 76ers,1,123,109,0.494,0.453,0.378,0.356,0.767,0.682,7,5,41,33,48,38,31,26,2,4,3,4,6,7,16,25,14.0,-14.0,242,239
22400596,2025-01-19,1610612746,1610612747,LA Clippers,Los Angeles Lakers,1,116,102,0.528,0.5,0.367,0.333,0.786,0.895,11,5,27,28,38,33,27,26,12,6,4,6,12,15,12,14,14.0,-14.0,239,240
22400597,2025-01-19,1610612757,1610612741,Portland Trail Blazers,Chicago Bulls,1,113,102,0.472,0.444,0.29,0.276,0.8,0.846,14,8,36,28,50,36,21,21,7,10,6,7,17,14,19,19,11.0,-11.0,240,241
22400598,2025-01-19,1610612758,1610612764,Sacramento Kings,Washington Wizards,1,123,100,0.484,0.36,0.308,0.238,0.792,0.813,10,10,41,36,51,46,28,19,12,6,4,1,11,16,20,16,23.0,-23.0,239,239
22400603,2025-01-20,1610612739,1610612756,Cleveland Cavaliers,Phoenix Suns,1,118,92,0.432,0.468,0.413,0.385,0.739,0.769,15,1,35,33,50,34,27,22,10,3,1,5,8,17,18,20,26.0,-26.0,241,242
22400600,2025-01-20,1610612745,1610612765,Houston Rockets,Detroit Pistons,0,96,107,0.394,0.477,0.282,0.37,0.688,0.867,15,13,24,39,39,52,19,21,18,12,1,5,16,22,17,11,-11.0,11.0,239,242
22400611,2025-01-20,1610612746,1610612741,LA Clippers,Chicago Bulls,0,99,112,0.394,0.404,0.214,0.326,0.941,0.808,10,17,30,37,40,54,24,25,4,7,7,6,9,10,20,17,-13.0,13.0,239,240
22400599,2025-01-20,1610612766,1610612742,Charlotte Hornets,Dallas Mavericks,1,110,105,0.408,0.432,0.436,0.188,0.722,0.885,17,16,32,35,49,51,28,19,10,10,7,8,13,14,16,15,5.0,-5.0,240,240
22400604,2025-01-20,1610612744,1610612738,Golden State Warriors,Boston Celtics,0,85,125,0.348,0.533,0.264,0.417,0.636,0.875,10,8,28,42,38,50,28,33,8,8,3,9,12,9,12,8,-40.0,40.0,240,239
22400601,2025-01-20,1610612763,1610612750,Memphis Grizzlies,Minnesota Timberwolves,1,108,106,0.43,0.387,0.212,0.326,0.794,0.741,13,17,34,35,47,52,19,25,9,5,4,6,13,16,22,26,2.0,-2.0,241,240
22400602,2025-01-20,1610612752,1610612737,New York Knicks,Atlanta Hawks,1,119,110,0.522,0.471,0.346,0.433,0.762,0.773,12,16,27,25,39,41,31,23,8,10,1,6,15,23,21,21,9.0,-9.0,240,239
22400605,2025-01-20,1610612740,1610612762,New Orleans Pelicans,Utah Jazz,1,123,119,0.446,0.396,0.366,0.239,0.897,0.8,6,19,39,44,45,63,28,25,12,6,8,4,13,13,24,19,4.0,-4.0,265,264
22400608,2025-01-21,1610612761,1610612753,Toronto Raptors,Orlando Magic,1,109,93,0.534,0.412,0.542,0.29,0.643,0.737,5,14,37,34,42,48,29,16,7,5,6,2,12,14,22,24,16.0,-16.0,238,241
22400607,2025-01-21,1610612748,1610612757,Miami Heat,Portland Trail Blazers,0,107,116,0.441,0.494,0.333,0.349,0.917,0.652,12,11,33,36,45,47,26,25,2,3,3,5,8,6,14,13,-9.0,9.0,241,241
22400610,2025-01-21,1610612747,1610612764,Los Angeles Lakers,Washington Wizards,1,111,88,0.478,0.358,0.324,0.256,0.778,0.692,7,9,43,37,50,46,30,25,6,8,10,8,10,11,11,18,23.0,-23.0,239,240
22400606,2025-01-21,1610612751,1610612752,Brooklyn Nets,New York Knicks,0,95,99,0.372,0.46,0.3,0.286,0.76,0.786,14,9,33,33,47,42,21,29,4,11,9,3,16,10,18,20,-4.0,4.0,239,239
22400609,2025-01-21,1610612743,1610612755,Denver Nuggets,Philadelphia 76ers,1,144,109,0.612,0.458,0.516,0.395,0.96,0.75,14,8,37,17,51,25,39,34,7,7,4,4,13,10,10,20,35.0,-35.0,238,238
22400612,2025-01-22,1610612737,1610612765,Atlanta Hawks,Detroit Pistons,0,104,114,0.379,0.5,0.158,0.353,0.769,0.947,15,7,32,44,47,51,25,27,14,7,3,10,13,20,14,19,-10.0,10.0,241,241
22400613,2025-01-22,1610612751,1610612756,Brooklyn Nets,Phoenix Suns,0,84,108,0.374,0.477,0.194,0.341,0.643,0.769,20,11,32,37,52,48,16,28,8,9,1,1,16,11,11,12,-24.0,24.0,239,241
22400616,2025-01-22,1610612763,1610612766,Memphis Grizzlies,Charlotte Hornets,1,132,120,0.5,0.477,0.447,0.355,0.929,0.844,13,11,27,22,40,33,36,27,9,9,6,4,16,16,30,19,12.0,-12.0,241,238
22400620,2025-01-22,1610612746,1610612738,LA Clippers,Boston Celtics,0,113,117,0.522,0.456,0.321,0.38,0.769,0.8,9,8,31,24,40,32,24,24,11,11,6,4,22,19,25,14,-4.0,4.0,266,265
22400615,2025-01-22,1610612745,1610612739,Houston Rockets,Cleveland Cavaliers,1,109,108,0.44,0.423,0.441,0.317,0.7,0.684,20,20,33,25,53,45,25,25,8,12,5,5,22,13,20,18,1.0,-1.0,240,240
22400619,2025-01-22,1610612758,1610612744,Sacramento Kings,Golden State Warriors,1,123,117,0.506,0.467,0.367,0.458,0.938,0.692,5,12,33,32,38,44,24,31,9,5,7,2,8,19,14,27,6.0,-6.0,240,242
22400614,2025-01-22,1610612742,1610612750,Dallas Mavericks,Minnesota Timberwolves,0,114,115,0.5,0.457,0.276,0.379,0.842,0.882,7,9,31,30,38,39,24,26,5,10,4,8,13,11,21,18,-1.0,1.0,240,241
22400618,2025-01-22,1610612760,1610612762,Oklahoma City Thunder,Utah Jazz,1,123,114,0.463,0.467,0.308,0.378,0.92,0.667,13,23,26,29,39,52,20,25,15,3,4,6,10,27,23,20,9.0,-9.0,239,238
22400625,2025-01-23,1610612760,1610612742,Oklahoma City Thunder,Dallas Mavericks,0,115,121,0.477,0.527,0.405,0.452,0.727,0.806,8,8,25,35,33,43,26,25,9,9,4,3,12,20,27,25,-6.0,6.0,240,240
22400623,2025-01-23,1610612737,1610612761,Atlanta Hawks,Toronto Raptors,0,119,122,0.483,0.58,0.351,0.429,0.733,0.792,9,6,27,33,36,39,30,32,11,10,2,2,14,19,21,26,-3.0,3.0,240,242
22400622,2025-01-23,1610612753,1610612757,Orlando Magic,Portland Trail Blazers,0,79,101,0.342,0.488,0.24,0.321,0.677,0.632,14,8,30,34,44,42,17,23,9,14,6,12,19,13,18,21,-22.0,22.0,240,240
22400629,2025-01-23,1610612747,1610612738,Los Angeles Lakers,Boston Celtics,1,117,96,0.472,0.385,0.429,0.341,0.9,0.667,10,11,43,31,53,42,27,23,4,5,3,6,6,7,14,17,21.0,-21.0,240,239
22400624,2025-01-23,1610612749,1610612748,Milwaukee Bucks,Miami Heat,1,125,96,0.469,0.37,0.45,0.235,0.75,0.762,11,13,44,37,55,50,32,26,5,3,6,3,6,10,14,18,29.0,-29.0,241,240
22400983,2025-01-23,1610612746,1610612764,LA Clippers,Washington Wizards,1,110,93,0.455,0.34,0.342,0.239,0.944,0.857,11,14,44,35,55,49,29,24,10,14,7,1,18,15,19,21,17.0,-17.0,237,242
22400628,2025-01-23,1610612744,1610612741,Golden State Warriors,Chicago Bulls,1,131,106,0.451,0.391,0.439,0.4,1.0,0.815,15,10,37,32,52,42,37,22,3,7,6,2,10,11,21,16,25.0,-25.0,241,241
22400626,2025-01-23,1610612743,1610612758,Denver Nuggets,Sacramento Kings,1,132,123,0.485,0.439,0.351,0.366,0.677,0.737,15,17,41,36,56,53,30,31,10,5,8,3,10,13,14,20,9.0,-9.0,240,240
22400630,2025-01-24,1610612766,1610612757,Charlotte Hornets,Portland Trail Blazers,0,97,102,0.376,0.405,0.29,0.289,0.857,0.692,16,15,30,32,46,47,20,17,9,12,6,6,16,16,28,21,-5.0,5.0,241,241
22400631,2025-01-24,1610612755,1610612739,Philadelphia 76ers,Cleveland Cavaliers,1,132,129,0.506,0.5,0.538,0.481,0.852,0.737,16,10,27,27,43,37,23,30,9,10,6,5,18,16,16,20,3.0,-3.0,241,240
22400632,2025-01-24,1610612763,1610612740,Memphis Grizzlies,New Orleans Pelicans,1,139,126,0.554,0.542,0.452,0.412,1.0,0.688,16,8,27,27,43,35,38,30,8,6,4,3,12,12,19,10,13.0,-13.0,240,242
22400645,2025-01-25,1610612756,1610612764,Phoenix Suns,Washington Wizards,1,119,109,0.444,0.467,0.325,0.439,0.929,0.778,12,5,41,32,53,37,23,28,4,8,4,5,10,8,11,17,10.0,-10.0,241,240
22400644,2025-01-25,1610612744,1610612747,Golden State Warriors,Los Angeles Lakers,0,108,118,0.461,0.547,0.348,0.345,0.625,0.824,11,10,27,32,38,42,30,29,10,8,0,2,11,12,15,13,-10.0,10.0,239,239
22400640,2025-01-25,1610612739,1610612745,Cleveland Cavaliers,Houston Rockets,0,131,135,0.516,0.549,0.436,0.464,0.769,0.711,10,14,30,31,40,45,28,26,4,5,5,4,11,11,30,23,-4.0,4.0,240,240
22400637,2025-01-25,1610612766,1610612740,Charlotte Hornets,New Orleans Pelicans,1,123,92,0.5,0.381,0.42,0.258,0.72,0.769,9,9,39,30,48,39,28,21,11,8,5,5,14,13,18,17,31.0,-31.0,239,240
22400642,2025-01-25,1610612741,1610612755,Chicago Bulls,Philadelphia 76ers,0,97,109,0.424,0.457,0.316,0.289,0.65,0.706,13,6,41,34,54,40,24,23,6,10,3,4,19,8,16,15,-12.0,12.0,240,240
22400634,2025-01-25,1610612750,1610612743,Minnesota Timberwolves,Denver Nuggets,1,133,104,0.558,0.489,0.467,0.344,0.867,0.538,18,14,27,22,45,36,38,32,14,7,4,3,16,19,14,13,29.0,-29.0,238,239
22400643,2025-01-25,1610612763,1610612762,Memphis Grizzlies,Utah Jazz,1,125,103,0.512,0.424,0.368,0.255,0.735,0.813,13,14,32,26,45,40,28,27,10,8,9,5,16,17,19,22,22.0,-22.0,243,241
22400638,2025-01-25,1610612753,1610612765,Orlando Magic,Detroit Pistons,1,121,113,0.482,0.465,0.455,0.4,0.684,0.821,8,11,32,30,40,41,22,22,8,11,4,5,14,16,23,25,8.0,-8.0,240,240
22400636,2025-01-25,1610612751,1610612748,Brooklyn Nets,Miami Heat,0,97,106,0.375,0.443,0.35,0.464,0.885,0.958,8,12,27,39,35,51,23,22,11,9,5,6,14,22,21,23,-9.0,9.0,241,242
22400639,2025-01-25,1610612737,1610612761,Atlanta Hawks,Toronto Raptors,0,94,117,0.393,0.467,0.297,0.367,0.68,0.88,8,9,35,42,43,51,28,31,14,11,5,7,22,21,20,20,-23.0,23.0,238,239
22400641,2025-01-25,1610612752,1610612758,New York Knicks,Sacramento Kings,1,143,120,0.495,0.484,0.472,0.389,0.957,0.875,17,9,36,29,53,38,40,33,9,5,4,5,11,12,13,19,23.0,-23.0,241,239
22400646,2025-01-25,1610612746,1610612749,LA Clippers,Milwaukee Bucks,1,127,117,0.454,0.468,0.324,0.371,1.0,0.882,12,5,35,37,47,42,19,24,8,2,3,5,6,13,23,21,10.0,-10.0,238,239
22400635,2025-01-25,1610612742,1610612738,Dallas Mavericks,Boston Celtics,0,107,122,0.443,0.427,0.364,0.385,0.75,0.737,13,17,36,34,49,51,18,33,2,4,8,5,12,5,20,24,-15.0,15.0,239,241
22400647,2025-01-26,1610612757,1610612760,Portland Trail Blazers,Oklahoma City Thunder,0,108,118,0.407,0.472,0.45,0.333,0.857,0.828,13,14,31,29,44,43,21,24,2,7,6,3,15,7,27,19,-10.0,10.0,240,242
22400648,2025-01-27,1610612766,1610612747,Charlotte Hornets,Los Angeles Lakers,0,107,112,0.448,0.512,0.389,0.214,0.833,0.75,10,12,24,36,34,48,26,22,11,9,3,5,14,16,19,18,-5.0,5.0,241,240
22400655,2025-01-27,1610612741,1610612743,Chicago Bulls,Denver Nuggets,1,129,121,0.5,0.52,0.453,0.222,0.875,1.0,13,12,34,30,47,42,35,36,11,13,5,5,17,14,14,11,8.0,-8.0,240,241
22400649,2025-01-27,1610612739,1610612765,Cleveland Cavaliers,Detroit Pistons,1,110,91,0.44,0.385,0.273,0.278,0.783,0.636,12,12,41,33,53,45,28,24,5,6,4,4,9,10,13,17,19.0,-19.0,239,240
22400653,2025-01-27,1610612752,1610612763,New York Knicks,Memphis Grizzlies,1,143,106,0.519,0.451,0.386,0.375,0.778,0.882,17,18,29,29,46,47,32,21,20,5,7,9,10,26,16,16,37.0,-37.0,241,239
22400651,2025-01-27,1610612751,1610612758,Brooklyn Nets,Sacramento Kings,0,96,110,0.366,0.549,0.278,0.321,0.867,0.647,16,11,23,33,39,44,19,31,9,7,3,4,14,17,20,24,-14.0,14.0,239,240
22400654,2025-01-27,1610612761,1610612740,Toronto Raptors,New Orleans Pelicans,1,113,104,0.43,0.438,0.273,0.214,0.783,0.667,13,6,41,40,54,46,31,21,8,9,5,11,13,12,24,16,9.0,-9.0,240,240
22400652,2025-01-27,1610612748,1610612753,Miami Heat,Orlando Magic,1,125,119,0.522,0.459,0.366,0.359,0.667,0.6,5,12,38,35,43,47,34,32,9,9,2,4,16,14,21,19,6.0,-6.0,290,290
22400659,2025-01-27,1610612756,1610612746,Phoenix Suns,LA Clippers,1,111,109,0.471,0.494,0.468,0.313,0.818,0.85,11,10,28,32,39,42,23,22,10,12,5,5,17,15,17,15,2.0,-2.0,239,240
22400650,2025-01-27,1610612738,1610612745,Boston Celtics,Houston Rockets,0,112,114,0.488,0.446,0.385,0.415,0.95,0.714,7,12,34,27,41,39,21,29,4,7,4,1,14,7,20,22,-2.0,2.0,239,242
22400657,2025-01-27,1610612742,1610612764,Dallas Mavericks,Washington Wizards,1,130,108,0.533,0.416,0.444,0.297,0.706,0.765,13,14,38,31,51,45,39,23,5,5,7,3,11,11,20,15,22.0,-22.0,241,240
22400656,2025-01-27,1610612750,1610612737,Minnesota Timberwolves,Atlanta Hawks,1,100,92,0.395,0.395,0.3,0.279,0.69,0.667,14,14,37,37,51,51,18,24,13,10,4,3,16,21,18,20,8.0,-8.0,239,241
22400658,2025-01-27,1610612762,1610612749,Utah Jazz,Milwaukee Bucks,0,110,125,0.41,0.605,0.333,0.353,0.769,0.529,15,5,31,41,46,46,28,33,8,6,1,5,10,12,19,18,-15.0,15.0,240,239
22400661,2025-01-28,1610612744,1610612762,Golden State Warriors,Utah Jazz,1,114,103,0.391,0.513,0.347,0.308,0.806,0.708,16,5,31,34,47,39,29,30,8,4,4,6,9,15,24,24,11.0,-11.0,238,239
22400660,2025-01-28,1610612755,1610612747,Philadelphia 76ers,Los Angeles Lakers,1,118,104,0.473,0.514,0.324,0.303,0.84,0.87,12,4,31,35,43,39,20,25,14,5,4,3,9,22,20,19,14.0,-14.0,241,241
22400532,2025-01-28,1610612737,1610612745,Atlanta Hawks,Houston Rockets,0,96,100,0.404,0.468,0.234,0.233,0.813,0.95,9,6,31,38,40,44,19,19,11,12,5,4,16,21,18,20,-4.0,4.0,240,239
22400662,2025-01-28,1610612757,1610612749,Portland Trail Blazers,Milwaukee Bucks,1,125,112,0.511,0.506,0.429,0.314,0.821,0.722,17,9,35,27,52,36,26,26,6,8,2,2,13,11,18,22,13.0,-13.0,240,238
22400673,2025-01-29,1610612744,1610612760,Golden State Warriors,Oklahoma City Thunder,1,116,109,0.494,0.404,0.342,0.231,0.821,0.8,7,17,35,33,42,50,30,21,6,8,7,3,15,11,24,21,7.0,-7.0,239,239
22400668,2025-01-29,1610612752,1610612743,New York Knicks,Denver Nuggets,1,122,112,0.516,0.488,0.412,0.357,0.667,0.87,6,11,29,36,35,47,33,21,7,3,2,5,5,14,16,19,10.0,-10.0,241,238
22400672,2025-01-29,1610612756,1610612750,Phoenix Suns,Minnesota Timberwolves,0,113,121,0.506,0.56,0.375,0.448,0.75,0.889,10,4,26,30,36,34,30,26,7,8,6,6,15,14,25,19,-8.0,8.0,240,240
22400663,2025-01-29,1610612766,1610612751,Charlotte Hornets,Brooklyn Nets,0,83,104,0.337,0.488,0.286,0.313,0.68,0.8,18,7,34,33,52,40,18,27,6,11,7,8,17,8,19,18,-21.0,21.0,241,240
22400670,2025-01-29,1610612740,1610612742,New Orleans Pelicans,Dallas Mavericks,0,136,137,0.531,0.542,0.484,0.465,0.864,0.765,10,16,26,35,36,51,31,30,13,6,6,6,8,18,15,17,-1.0,1.0,239,239
22400667,2025-01-29,1610612748,1610612739,Miami Heat,Cleveland Cavaliers,0,106,126,0.47,0.54,0.349,0.31,0.867,0.833,6,13,29,34,35,47,27,29,4,10,4,2,12,7,5,17,-20.0,20.0,241,239
22400665,2025-01-29,1610612764,1610612761,Washington Wizards,Toronto Raptors,0,82,106,0.389,0.477,0.167,0.355,0.724,0.733,10,7,33,29,43,36,17,31,6,12,5,3,25,14,21,27,-24.0,24.0,239,239
